Geographic area,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Interval
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2009.5,133.7783678,110.9983499,159.9185764,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2010.5,129.088636,104.8463445,156.252031,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2011.5,124.8086456,99.19485837,153.6447756,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2012.5,120.7663684,93.62996969,151.0360892,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2013.5,116.8983117,88.18421752,149.6121831,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2014.5,113.0173441,83.325852,148.1902343,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2015.5,109.2156631,78.62308602,147.4309077,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2016.5,105.5500715,74.05811188,146.3072093,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2017.5,102.067964,69.68938524,145.9897593,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2018.5,98.58032965,65.51850164,145.6485245,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2019.5,95.41198446,61.67813688,145.2524793,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2020.5,92.28827946,57.78956984,145.1892202,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2021.5,89.36011491,54.35697266,144.8507068,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2022.5,86.61631784,50.8324319,144.9660114,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Second,UN IGME estimate,2023.0,2023.5,83.75194022,47.56210137,143.9100792,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1990.5,197.494625,174.5342545,222.5008142,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1991.5,195.1048775,172.7474029,219.4750212,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1992.5,192.9079048,171.1272766,216.6428909,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1993.5,190.557377,168.8753905,214.100094,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1994.5,188.3879883,167.4713162,211.2756029,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1995.5,186.1569642,165.7152641,208.8534889,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1996.5,183.6866296,163.2802278,206.0421634,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1997.5,180.8858675,160.9844318,203.1736709,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1998.5,177.6621863,157.9346836,199.4108946,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,1999.5,173.8941574,154.6090339,195.3332451,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2000.5,169.7792064,150.9617626,190.5022022,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2001.5,165.1968705,146.7206974,185.5313738,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2002.5,160.3109653,142.3166082,180.0797596,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2003.5,155.3283308,137.3992894,175.0687655,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2004.5,150.1976164,132.673981,169.425638,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2005.5,145.133886,127.3502837,164.9353366,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2006.5,140.0097243,121.7830713,160.1950078,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2007.5,134.9498851,116.4461835,155.8042657,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2008.5,130.096089,110.8168946,151.793081,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2009.5,125.4342821,105.2570256,148.3736457,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2010.5,121.1030757,99.3796141,145.8948328,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2011.5,116.943018,93.58673659,142.8163913,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2012.5,112.9231517,88.27875441,140.4327464,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2013.5,109.1200805,83.20815761,138.5212329,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2014.5,105.2961364,78.43433726,136.9251036,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2015.5,101.6684495,73.89784649,136.097677,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2016.5,98.0324138,69.49038583,135.2914258,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2017.5,94.70780224,65.19401138,135.5489433,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2018.5,91.33037392,60.9576096,134.8294967,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2019.5,88.29926159,57.12969495,133.6905138,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2020.5,85.2572377,53.43166411,132.4829183,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2021.5,82.39986156,50.08912062,132.6498516,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2022.5,79.80284559,46.78749186,132.4822986,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Middle,UN IGME estimate,2023.0,2023.5,76.96225899,43.89726286,131.3583031,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1990.5,185.2177674,158.5909875,214.5317684,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1991.5,182.93118,157.4095054,211.4081035,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1992.5,180.7857949,155.8104583,207.9876493,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1993.5,178.7173905,154.6356189,206.0136612,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1994.5,176.6835472,153.3711445,203.1774689,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1995.5,174.5537403,151.904727,200.5974016,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1996.5,172.2040747,150.4183393,197.2551678,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1997.5,169.5339006,148.2970481,193.6262604,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1998.5,166.2985719,145.355894,190.0238513,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,1999.5,162.5143986,142.1294933,186.071316,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2000.5,158.3320777,138.4741864,181.3471277,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2001.5,153.6692713,134.2071256,175.902854,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2002.5,148.6187233,129.745589,170.3387801,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2003.5,143.583191,125.150971,164.5270889,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2004.5,138.3084096,120.2851647,158.7596737,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2005.5,133.0962523,115.3153099,153.1927886,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2006.5,127.7990303,109.7665964,148.3124834,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2007.5,122.6408478,104.2018372,143.8006694,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2008.5,117.6662219,98.85745546,139.5899522,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2009.5,112.882993,93.21203595,136.1436955,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2010.5,108.4933743,87.69696975,132.3876481,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2011.5,104.0538668,82.0904556,129.4686911,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2012.5,100.0148419,77.02452852,126.4822868,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2013.5,96.17218882,72.34773019,124.1791366,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2014.5,92.54245466,67.78607712,122.4873318,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2015.5,89.10167192,63.7151347,121.2968625,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2016.5,85.7984849,59.72395438,120.4778294,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2017.5,82.96821627,56.23028848,119.4738045,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2018.5,80.05826679,52.76512707,119.4373338,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2019.5,77.39820269,49.42638188,118.9830381,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2020.5,74.8961168,46.31855737,118.8872605,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2021.5,72.47653836,43.30487975,118.021899,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2022.5,70.22999751,40.59842935,117.5840953,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023.0,2023.5,67.85361812,38.52978279,117.3139991,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1990.5,112.4090793,93.96485429,134.6953721,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1991.5,110.9317625,93.00779563,132.3204882,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1992.5,109.4882079,92.06892362,130.0809932,,Normal value,"Deaths per 1,000 live births",,,,1.0
Democratic Republic of the Congo,Under-five mortality rate,Total,Highest,UN IGME estimate,2023.0,1993.5,108.0166502,91.3242923,127.8457846,,Normal value,"Deaths per 1,000 live births",,,,1.0
